x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
1609.36948523554,1375.17518194765,60.6865952974185,-157.874917832356,10.2972304705144,0,3,0,0,0
1608.41609175736,1374.78252199665,60.6837796187028,-157.86337234807,10.3167128815393,0,3,0,0,0
1607.46101792611,1374.38818403613,60.6719613987953,-157.835663881335,10.3312861975124,0,3,0,0,0
1606.50451959251,1373.99231358338,60.6580398920923,-157.823990597473,10.3546684276536,0,3,0,0,0
1605.54640258878,1373.59491797537,60.6476491875947,-157.822322842829,10.3828546151893,0,3,0,0,0
1604.58699018403,1373.19663456921,60.6409974340349,-157.817981244267,10.3940017083868,0,3,0,0,0
1603.62534342229,1372.79828656092,60.6365335900337,-157.823476687244,10.4168798255582,0,3,0,0,0
1602.66225243133,1372.39966532681,60.6348563889042,-157.842532497878,10.4301457976074,0,3,0,0,0
1601.69736539375,1372.00108616706,60.6361625185236,-157.854810671669,10.446273401768,0,3,0,0,0
1600.73092085373,1371.60216962546,60.635643158108,-157.874769640332,10.4644503081145,0,3,0,0,0
1599.76262572786,1371.20353260636,60.6303806575015,-157.884302196561,10.4733936724461,0,3,0,0,0
1598.79286479263,1370.8045648206,60.6240041479468,-157.89032483662,10.4900561815398,0,3,0,0,0
1597.82178187295,1370.40512893721,60.6217576675117,-157.907888301372,10.5041992269469,0,3,0,0,0
1596.84924722707,1370.00510041974,60.6230219192803,-157.909849551796,10.5170388865909,0,3,0,0,0
1595.87520582962,1369.60426720046,60.626927934587,-157.918743477665,10.5359565284919,0,3,0,0,0
1594.89918182307,1369.20329700597,60.6292557343841,-157.916119298821,10.5602760431619,0,3,0,0,0
1593.92220808048,1368.80087668449,60.6252907561138,-157.933938664503,10.5687413848698,0,3,0,0,0
1592.94359858509,1368.39757067617,60.6132601583377,-157.952751703338,10.5928120740423,0,3,0,0,0
1591.96340002486,1367.99392873887,60.5984119707719,-157.969654492885,10.6094154494867,0,3,0,0,0
1590.98130578647,1367.59100125171,60.5928016891703,-157.96816855613,10.6293999353742,0,3,0,0,0
1589.99782091338,1367.18747461494,60.5976658733562,-157.953695962683,10.6428431757236,0,3,0,0,0
1589.01285628334,1366.78249429166,60.6041462393478,-157.945839219615,10.6561530887395,0,3,0,0,0
1588.02593723463,1366.37696238793,60.603394728154,-157.926180505819,10.6793705439255,0,3,0,0,0
1587.03839213873,1365.97039137315,60.5909917615354,-157.907856836871,10.6831908837409,0,3,0,0,0
1586.050525247,1365.56372277439,60.5727411545813,-157.877598089631,10.6812032257308,0,3,0,0,0
1585.06307374709,1365.15651143622,60.5535660721362,-157.850044526032,10.6768654666548,0,3,0,0,0
1584.07624502806,1364.74915028084,60.5392219917849,-157.833147455479,10.669218094075,0,3,0,0,0
1583.09066690691,1364.3423625771,60.5336396461353,-157.825463640697,10.6592028778642,0,3,0,0,0
1582.10650285386,1363.93650918733,60.5381262535229,-157.806328348803,10.6363017919555,0,3,0,0,0
1581.12372016202,1363.53109776136,60.5452510071918,-157.779733885074,10.6225895074773,0,3,0,0,0
1580.14232775971,1363.12591024581,60.5473001394421,-157.755140361489,10.6101939925923,0,3,0,0,0
1579.16257158277,1362.7197298985,60.538798077032,-157.743795210297,10.6010843691773,0,3,0,0,0
1578.18411360914,1362.31314383633,60.5235401457176,-157.725243198377,10.5933026430158,0,3,0,0,0
1577.20683466533,1361.90693116281,60.5084772156552,-157.712192923231,10.5783194448185,0,3,0,0,0
1576.23037036986,1361.50113430899,60.4957954846323,-157.714905657517,10.5680629795821,0,3,0,0,0
1575.25525873766,1361.09543894418,60.4837017897517,-157.709880099591,10.5531299416714,0,3,0,0,0
1574.28146829183,1360.69068691321,60.46979143098,-157.690253632716,10.538259539679,0,3,0,0,0
1573.30933614256,1360.2871342171,60.455484688282,-157.678166441392,10.5127474216347,0,3,0,0,0
1572.33946570684,1359.88335823454,60.4490700382739,-157.678345265585,10.4945296929648,0,3,0,0,0
1571.37172814918,1359.48045894783,60.4535304559395,-157.661145429956,10.4723447778631,0,3,0,0,0
1570.40583876858,1359.07823680807,60.4650628371164,-157.659255316777,10.4611046482924,0,3,0,0,0
1569.44158859079,1358.67591380328,60.4738969262689,-157.654498790401,10.4414150899889,0,3,0,0,0
1568.47830069577,1358.27362414263,60.4718492291868,-157.64822457596,10.4383907269245,0,3,0,0,0
1567.51622065058,1357.87201251555,60.460001219064,-157.642171269443,10.412588293009,0,3,0,0,0
1566.55505229556,1357.47081712727,60.4423526823521,-157.65710251336,10.4095625993855,0,3,0,0,0
1565.59506838449,1357.07060968317,60.4238549880683,-157.662351178602,10.3939660642307,0,3,0,0,0
1564.63610314467,1356.67118172254,60.4091941034421,-157.669979929056,10.3770631128346,0,3,0,0,0
1563.67846832308,1356.27253043465,60.4042654614896,-157.683706186621,10.36683428841,0,3,0,0,0
