x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
10850.659148278879,11212.296719547361,58.641597614623606,25.251695055750016,6.755665265675023,0,3,0,0,0
10851.645124226925,11212.77858994715,58.66061194241047,25.2309145235449,6.9104904543210095,0,3,0,0,0
10852.649277658435,11213.27633835189,58.66562394797802,25.02547032427255,7.061931171449031,0,3,0,0,0
10853.55093843001,11213.7122319201,58.677725546993315,24.899503228469957,7.196168332273711,0,3,0,0,0
10854.470559941838,11214.149987745099,58.70059986971319,24.83499894435277,7.324869117390663,0,3,0,0,0
10855.4064641312,11214.599041015841,58.714359829202294,24.75994085605736,7.482807682846374,0,3,0,0,0
10856.364339438733,11215.053695552051,58.71751443576068,24.845474050604356,7.615802642103004,0,3,0,0,0
10857.33246590267,11215.519499979913,58.730946412310004,24.757700544364138,7.704983321453875,0,3,0,0,0
10858.318617673009,11215.991936804727,58.75087180733681,24.75221284031424,7.839499929666353,0,3,0,0,0
10859.31446364941,11216.472609699704,58.77842423506081,24.62490854276028,7.917030779106751,0,3,0,0,0
10860.324467887636,11216.95936398767,58.80554496496916,24.451222029972342,8.066061184263836,0,3,0,0,0
10861.355569235166,11217.449931412935,58.81123571842909,24.37034183772243,8.217456945981263,0,3,0,0,0
10862.407429101644,11217.949325554073,58.8095874376595,24.480966901733776,8.400158462021366,0,3,0,0,0
